xi,yi
229500.0,1.0
230000.0,1.2
230500.0,1.6
231000.0,2.4
231500.0,0.2
232000.0,0.6
232500.0,0.2
233000.0,0.2
233500.0,0.0
234000.0,0.4
234500.0,0.2
235000.0,0.2
235500.0,0.8
236000.0,0.2
236500.0,0.8
237000.0,0.4
237500.0,0.4
238000.0,0.0
238500.0,0.4
239000.0,0.0
239500.0,0.8
240000.0,0.4
240500.0,0.2
241000.0,0.4
241500.0,0.2
242000.0,0.2
242500.0,0.2
243000.0,0.6
243500.0,0.4
244000.0,0.8
244500.0,0.4
245000.0,0.4
245500.0,0.4
246000.0,0.8
246500.0,0.6
247000.0,0.2
247500.0,0.0
248000.0,0.2
248500.0,0.2
249000.0,1.0
249500.0,0.4
250000.0,0.0
250500.0,0.8
251000.0,0.4
251500.0,0.2
252000.0,0.0
252500.0,0.0
253000.0,0.2
253500.0,0.2
254000.0,0.4
254500.0,0.4
255000.0,0.2
255500.0,1.2
256000.0,1.4000000000000001
256500.0,0.0
257000.0,0.6
257500.0,1.2
258000.0,0.4
258500.0,0.4
259000.0,1.2
259500.0,0.8
260000.0,0.2
260500.0,0.4
261000.0,0.0
261500.0,0.6
262000.0,0.4
262500.0,0.4
263000.0,1.0
263500.0,0.2
264000.0,0.2
264500.0,0.4
265000.0,0.2
265500.0,0.4
266000.0,0.2
266500.0,0.8
267000.0,0.0
267500.0,0.6
268000.0,0.4
268500.0,0.6
269000.0,0.2
269500.0,0.8
270000.0,0.6
270500.0,0.2
271000.0,0.0
271500.0,0.6
272000.0,0.8
272500.0,0.6
273000.0,0.8
273500.0,0.4
274000.0,0.2
274500.0,0.4
275000.0,0.2
275500.0,0.2
276000.0,0.6
276500.0,0.0
277000.0,0.2
277500.0,0.4
278000.0,0.4
278500.0,0.2
279000.0,0.0
279500.0,0.4
280000.0,0.4
280500.0,0.2
281000.0,0.2
281500.0,0.4
282000.0,0.4
282500.0,0.4
283000.0,0.4
283500.0,0.4
284000.0,0.0
284500.0,0.6
285000.0,0.2
285500.0,0.8
286000.0,0.0
286500.0,0.6
287000.0,0.6
287500.0,0.6
288000.0,0.0
288500.0,0.6
289000.0,0.0
289500.0,0.0
290000.0,0.6
290500.0,0.4
291000.0,0.2
291500.0,0.2
292000.0,0.8
292500.0,0.2
293000.0,0.4
293500.0,0.4
294000.0,0.2
294500.0,0.6
295000.0,0.4
295500.0,0.4
296000.0,0.0
296500.0,0.2
297000.0,0.4
297500.0,0.4
298000.0,4.3999999999999995
298500.0,5.2
299000.0,4.3999999999999995
299500.0,6.800000000000001
300000.0,1.4000000000000001
300500.0,5.6000000000000005
301000.0,4.0
301500.0,7.3999999999999995
302000.0,3.0
302500.0,0.4
303000.0,0.0
303500.0,0.4
304000.0,0.0
304500.0,0.4
305000.0,0.6
305500.0,1.7999999999999998
306000.0,0.8
306500.0,0.6
307000.0,0.0
307500.0,0.2
308000.0,0.2
308500.0,0.2
309000.0,0.2
309500.0,0.4
310000.0,0.4
310500.0,0.0
311000.0,0.4
311500.0,0.0
312000.0,0.2
312500.0,0.2
313000.0,0.2
313500.0,0.0
314000.0,0.6
314500.0,0.0
315000.0,0.2
315500.0,0.4
316000.0,0.8
316500.0,0.6
317000.0,0.2
317500.0,0.4
318000.0,0.8
318500.0,0.4
319000.0,0.2
319500.0,1.4000000000000001
320000.0,0.6
320500.0,0.6
321000.0,0.2
321500.0,0.4
322000.0,0.4
322500.0,0.2
323000.0,0.2
323500.0,0.4
324000.0,0.2
324500.0,1.6
325000.0,0.6
325500.0,0.4
326000.0,0.0
326500.0,0.0
327000.0,0.0
327500.0,0.2
328000.0,0.0
328500.0,0.4
329000.0,0.0
329500.0,0.8
330000.0,0.2
330500.0,0.8
331000.0,1.4000000000000001
331500.0,0.2
332000.0,1.6
332500.0,0.4
333000.0,0.2
333500.0,0.2
334000.0,0.0
334500.0,0.0
335000.0,0.6
335500.0,0.0
336000.0,0.8
336500.0,0.0
337000.0,1.2
337500.0,0.8
338000.0,0.6
338500.0,0.6
339000.0,0.2
339500.0,0.4
340000.0,0.2
340500.0,1.0
341000.0,0.6
341500.0,0.2
342000.0,0.2
342500.0,0.2
343000.0,0.8
343500.0,0.2
344000.0,0.6
344500.0,0.0
345000.0,0.6
345500.0,1.0
346000.0,1.2
346500.0,0.4
347000.0,0.8
347500.0,0.8
348000.0,0.8
348500.0,0.8
349000.0,0.8
349500.0,0.4
350000.0,0.6
350500.0,0.0
351000.0,0.2
351500.0,0.0
352000.0,0.2
352500.0,0.4
353000.0,2.0
353500.0,0.4
354000.0,0.4
354500.0,0.4
355000.0,2.1999999999999997
355500.0,0.8
356000.0,1.6
356500.0,2.0
357000.0,0.8
357500.0,0.2
358000.0,0.6
358500.0,0.2
359000.0,0.4
359500.0,0.6
360000.0,0.2
360500.0,0.8
361000.0,0.6
361500.0,0.4
362000.0,0.2
362500.0,0.8
363000.0,1.0
363500.0,0.6
364000.0,0.4
364500.0,0.4
365000.0,0.4
365500.0,0.2
366000.0,0.0
366500.0,0.0
367000.0,0.4
367500.0,0.2
368000.0,0.6
368500.0,0.4
369000.0,0.2
369500.0,0.2
370000.0,0.0
370500.0,0.2
371000.0,0.0
371500.0,0.4
372000.0,0.2
372500.0,0.2
373000.0,0.8
373500.0,0.4
374000.0,0.0
374500.0,0.0
375000.0,0.4
375500.0,0.2
376000.0,0.8
376500.0,1.0
377000.0,0.0
377500.0,0.4
378000.0,0.0
378500.0,0.2
379000.0,0.4
379500.0,0.8
380000.0,0.8
380500.0,0.2
381000.0,0.2
381500.0,0.2
382000.0,0.0
382500.0,0.0
383000.0,0.2
383500.0,0.6
384000.0,0.2
384500.0,0.4
385000.0,0.0
385500.0,0.2
386000.0,0.2
386500.0,0.0
387000.0,0.6
387500.0,0.4
388000.0,0.2
388500.0,0.6
389000.0,0.0
389500.0,0.4
390000.0,0.6
390500.0,0.0
391000.0,0.2
391500.0,0.4
392000.0,0.2
392500.0,0.4
393000.0,0.6
393500.0,0.6
394000.0,0.6
394500.0,0.0
395000.0,0.2
395500.0,0.8
396000.0,0.4
396500.0,0.6
397000.0,0.6
397500.0,0.0
398000.0,0.6
398500.0,0.4
399000.0,0.6
399500.0,0.0
400000.0,0.6
400500.0,0.0
401000.0,0.4
401500.0,0.2
402000.0,1.7999999999999998
402500.0,0.0
403000.0,0.2
403500.0,0.0
404000.0,0.6
404500.0,0.2
405000.0,0.2
405500.0,0.8
406000.0,0.4
406500.0,0.2
407000.0,0.2
407500.0,0.2
408000.0,0.6
408500.0,0.6
409000.0,0.6
409500.0,0.6
410000.0,0.4
410500.0,0.6
411000.0,0.4
411500.0,0.0
412000.0,0.0
412500.0,0.4
413000.0,0.2
413500.0,0.2
414000.0,0.2
414500.0,0.4
415000.0,0.6
415500.0,0.8
416000.0,0.2
416500.0,0.4
417000.0,0.0
417500.0,1.0
418000.0,0.0
418500.0,0.2
419000.0,0.2
419500.0,0.4
420000.0,0.0
420500.0,0.8
421000.0,0.2
421500.0,0.2
422000.0,0.0
422500.0,0.4
423000.0,0.4
423500.0,0.6
424000.0,0.6
424500.0,0.8
425000.0,0.8
425500.0,1.0
426000.0,0.4
426500.0,0.0
427000.0,0.0
427500.0,0.2
428000.0,0.8
428500.0,0.4
429000.0,0.8
429500.0,0.6
430000.0,0.8
430500.0,0.0
431000.0,0.0
431500.0,1.4000000000000001
432000.0,1.6
432500.0,3.8
433000.0,0.8
433500.0,1.0
434000.0,0.2
434500.0,0.0
435000.0,1.4000000000000001
435500.0,0.8
436000.0,0.4
436500.0,0.6
437000.0,0.8
437500.0,0.4
438000.0,0.0
438500.0,0.8
439000.0,1.4000000000000001
439500.0,0.6
440000.0,0.6
440500.0,0.4
441000.0,0.4
441500.0,1.6
442000.0,0.8
442500.0,1.2
443000.0,0.2
443500.0,0.4
444000.0,0.2
444500.0,0.6
445000.0,0.6
445500.0,1.2
446000.0,0.6
446500.0,0.0
447000.0,0.6
447500.0,0.8
448000.0,0.4
448500.0,0.6
449000.0,2.0
449500.0,0.2
450000.0,0.4
450500.0,0.6
451000.0,1.2
451500.0,1.0
452000.0,1.2
452500.0,0.6
453000.0,0.6
453500.0,0.8
454000.0,0.6
454500.0,0.8
455000.0,0.4
455500.0,0.6
456000.0,0.4
456500.0,0.4
457000.0,0.8
457500.0,1.4000000000000001
458000.0,0.4
458500.0,0.0
459000.0,0.4
459500.0,0.6
460000.0,0.2
460500.0,0.6
461000.0,1.4000000000000001
461500.0,0.2
462000.0,1.0
462500.0,0.4
463000.0,0.2
463500.0,0.4
464000.0,1.0
464500.0,0.2
465000.0,0.8
465500.0,0.2
466000.0,0.6
466500.0,0.2
467000.0,1.0
467500.0,0.8
468000.0,0.4
468500.0,2.0
469000.0,0.8
469500.0,1.4000000000000001
470000.0,0.6
470500.0,0.4
471000.0,0.6
471500.0,0.8
472000.0,0.6
472500.0,1.6
473000.0,0.4
473500.0,0.2
474000.0,1.6
474500.0,1.6
475000.0,0.2
475500.0,0.6
476000.0,0.4
476500.0,1.4000000000000001
477000.0,1.2
477500.0,0.8
478000.0,0.8
478500.0,1.4000000000000001
479000.0,2.8000000000000003
479500.0,1.0
480000.0,1.7999999999999998
480500.0,1.2
481000.0,0.6
481500.0,0.8
482000.0,0.6
482500.0,0.0
483000.0,0.4
483500.0,0.8
484000.0,0.2
484500.0,0.6
485000.0,0.4
485500.0,0.6
486000.0,0.8
486500.0,0.8
