xi,yi
96000.0,0.4
96500.0,0.6
97000.0,0.0
97500.0,0.4
98000.0,0.2
98500.0,0.0
99000.0,0.0
99500.0,0.2
100000.0,0.0
100500.0,1.7999999999999998
101000.0,1.2
101500.0,0.6
102000.0,0.4
102500.0,0.0
103000.0,0.6
103500.0,1.0
104000.0,0.2
104500.0,0.2
105000.0,0.2
105500.0,0.0
106000.0,0.0
106500.0,0.6
107000.0,1.0
107500.0,0.2
108000.0,0.6
108500.0,0.8
109000.0,0.2
109500.0,0.2
110000.0,0.2
110500.0,0.2
111000.0,0.4
111500.0,0.6
112000.0,0.6
112500.0,0.0
113000.0,0.8
113500.0,0.0
114000.0,0.0
114500.0,0.4
115000.0,0.6
115500.0,0.2
116000.0,0.2
116500.0,0.4
117000.0,1.0
117500.0,0.8
118000.0,0.6
118500.0,0.6
119000.0,1.0
119500.0,0.4
120000.0,0.2
120500.0,0.0
121000.0,0.8
121500.0,0.4
122000.0,1.2
122500.0,0.4
123000.0,0.0
123500.0,0.2
124000.0,0.4
124500.0,0.4
125000.0,1.0
125500.0,0.6
126000.0,1.2
126500.0,1.4000000000000001
127000.0,0.4
127500.0,1.0
128000.0,0.0
128500.0,0.2
129000.0,0.2
129500.0,0.0
130000.0,1.2
130500.0,0.2
131000.0,0.0
131500.0,0.0
132000.0,0.4
132500.0,0.0
133000.0,0.2
133500.0,0.0
134000.0,0.0
134500.0,0.8
135000.0,1.0
135500.0,0.6
136000.0,0.4
136500.0,0.2
137000.0,0.2
137500.0,0.0
138000.0,0.2
138500.0,0.2
139000.0,0.4
139500.0,0.6
140000.0,0.4
140500.0,0.2
141000.0,1.0
141500.0,0.4
142000.0,0.6
142500.0,0.4
143000.0,0.0
143500.0,0.2
144000.0,1.0
144500.0,1.2
145000.0,0.4
145500.0,0.2
146000.0,0.2
146500.0,0.2
147000.0,0.0
147500.0,0.8
148000.0,0.0
148500.0,0.8
149000.0,0.6
149500.0,0.4
150000.0,0.2
150500.0,0.2
151000.0,0.4
151500.0,0.8
152000.0,0.2
152500.0,0.4
153000.0,0.0
153500.0,0.2
154000.0,0.0
154500.0,0.0
155000.0,0.4
155500.0,0.8
156000.0,0.4
156500.0,0.2
157000.0,0.2
157500.0,0.0
158000.0,0.4
158500.0,1.2
159000.0,0.8
159500.0,0.4
160000.0,0.6
160500.0,0.0
161000.0,0.0
161500.0,0.6
162000.0,0.0
162500.0,1.0
163000.0,0.2
163500.0,0.0
164000.0,0.2
164500.0,0.4
165000.0,0.0
165500.0,0.2
166000.0,0.2
166500.0,0.2
167000.0,0.6
167500.0,0.4
168000.0,0.8
168500.0,0.2
169000.0,0.2
169500.0,0.0
170000.0,0.2
170500.0,0.6
171000.0,0.0
171500.0,0.4
172000.0,0.4
172500.0,0.2
173000.0,0.2
173500.0,0.0
174000.0,0.0
174500.0,0.0
175000.0,0.0
175500.0,0.0
176000.0,0.2
176500.0,0.0
177000.0,0.0
177500.0,0.0
178000.0,0.4
178500.0,0.4
179000.0,0.4
179500.0,0.4
180000.0,0.2
180500.0,0.0
181000.0,0.0
181500.0,0.2
182000.0,0.4
182500.0,0.2
183000.0,0.2
183500.0,0.4
184000.0,0.2
184500.0,0.2
185000.0,0.2
185500.0,0.0
186000.0,0.4
186500.0,0.0
187000.0,0.2
187500.0,0.2
188000.0,0.0
188500.0,0.4
189000.0,0.0
189500.0,0.4
190000.0,0.2
190500.0,0.2
191000.0,0.0
191500.0,0.0
192000.0,0.0
192500.0,0.0
193000.0,0.0
193500.0,0.0
194000.0,0.2
194500.0,0.4
195000.0,0.0
195500.0,0.4
196000.0,0.2
196500.0,0.4
197000.0,0.0
197500.0,0.0
198000.0,0.2
198500.0,0.0
199000.0,0.0
199500.0,0.0
200000.0,0.4
200500.0,0.4
201000.0,0.0
201500.0,0.8
202000.0,1.6
202500.0,0.8
203000.0,0.2
203500.0,0.6
204000.0,0.2
204500.0,0.0
205000.0,0.0
205500.0,0.2
206000.0,0.0
206500.0,0.2
207000.0,0.0
207500.0,0.4
208000.0,0.6
208500.0,0.0
209000.0,0.4
209500.0,0.0
210000.0,0.0
210500.0,0.0
211000.0,0.2
211500.0,0.2
212000.0,0.0
212500.0,0.0
213000.0,0.0
213500.0,0.8
214000.0,0.2
214500.0,0.4
215000.0,0.4
215500.0,0.0
216000.0,0.2
216500.0,0.2
217000.0,0.0
217500.0,0.0
218000.0,0.2
218500.0,0.6
219000.0,0.2
219500.0,0.4
220000.0,0.0
220500.0,0.6
221000.0,0.4
221500.0,0.0
222000.0,0.2
222500.0,0.6
223000.0,0.2
223500.0,0.4
224000.0,1.2
224500.0,1.4000000000000001
225000.0,0.6
225500.0,0.0
226000.0,0.4
226500.0,0.4
227000.0,0.2
227500.0,0.4
228000.0,1.6
228500.0,7.3999999999999995
229000.0,6.800000000000001
229500.0,2.0
230000.0,1.4000000000000001
230500.0,0.2
231000.0,0.4
231500.0,0.0
232000.0,0.4
232500.0,0.2
233000.0,0.2
233500.0,0.4
234000.0,0.0
234500.0,0.0
235000.0,0.2
235500.0,0.0
236000.0,0.4
236500.0,0.2
237000.0,0.4
237500.0,0.2
238000.0,0.4
238500.0,0.2
239000.0,1.4000000000000001
239500.0,0.6
240000.0,0.0
240500.0,0.0
241000.0,0.4
241500.0,0.6
242000.0,0.6
242500.0,0.0
243000.0,0.2
243500.0,0.4
244000.0,0.2
244500.0,0.0
245000.0,0.2
245500.0,0.0
246000.0,0.4
246500.0,0.0
247000.0,0.0
247500.0,0.6
248000.0,0.0
248500.0,0.8
249000.0,0.0
249500.0,0.2
250000.0,0.2
250500.0,0.2
251000.0,0.8
251500.0,0.2
252000.0,0.6
252500.0,0.2
253000.0,0.2
253500.0,0.0
254000.0,0.2
254500.0,0.2
255000.0,0.4
255500.0,0.4
256000.0,0.2
256500.0,0.2
257000.0,0.2
257500.0,0.2
258000.0,0.2
258500.0,0.2
259000.0,0.4
259500.0,0.6
260000.0,0.0
260500.0,0.0
261000.0,0.0
261500.0,0.0
262000.0,0.4
262500.0,0.2
263000.0,0.4
263500.0,0.6
264000.0,0.0
264500.0,0.0
265000.0,0.2
265500.0,0.0
266000.0,0.0
266500.0,0.0
267000.0,1.0
267500.0,0.6
268000.0,0.0
268500.0,0.4
269000.0,0.0
269500.0,0.0
270000.0,0.4
270500.0,0.8
271000.0,0.0
271500.0,0.4
272000.0,0.0
272500.0,0.0
273000.0,0.0
273500.0,0.2
274000.0,0.2
274500.0,0.6
275000.0,0.0
275500.0,0.0
276000.0,0.0
276500.0,0.0
277000.0,0.0
277500.0,0.2
278000.0,0.4
278500.0,0.0
279000.0,0.2
279500.0,0.0
280000.0,0.2
280500.0,0.0
281000.0,0.0
281500.0,0.0
282000.0,0.0
282500.0,0.0
283000.0,0.2
283500.0,0.2
284000.0,0.2
284500.0,0.2
285000.0,1.0
285500.0,0.0
286000.0,0.0
286500.0,0.2
287000.0,0.2
287500.0,0.2
288000.0,0.4
288500.0,0.2
289000.0,0.0
289500.0,0.4
290000.0,0.0
290500.0,0.4
291000.0,0.2
291500.0,0.0
292000.0,0.4
292500.0,0.4
293000.0,0.4
293500.0,0.0
294000.0,0.0
294500.0,0.0
295000.0,0.4
295500.0,0.0
296000.0,0.2
296500.0,0.0
297000.0,0.0
297500.0,0.0
298000.0,0.2
298500.0,0.4
299000.0,0.2
299500.0,0.2
300000.0,0.4
300500.0,0.4
301000.0,0.0
301500.0,0.0
302000.0,0.4
302500.0,0.0
303000.0,0.4
303500.0,0.6
304000.0,0.0
304500.0,0.2
305000.0,0.0
305500.0,0.6
306000.0,0.2
306500.0,0.6
307000.0,0.2
307500.0,0.4
308000.0,0.2
308500.0,0.0
309000.0,0.4
309500.0,0.4
310000.0,0.6
310500.0,0.4
311000.0,0.0
311500.0,0.0
312000.0,0.0
312500.0,0.0
313000.0,0.0
313500.0,0.2
314000.0,0.0
314500.0,0.0
315000.0,0.2
315500.0,0.0
316000.0,0.0
316500.0,0.0
317000.0,0.4
317500.0,0.4
318000.0,0.0
318500.0,0.0
319000.0,0.2
319500.0,0.0
320000.0,0.0
320500.0,0.2
321000.0,0.0
321500.0,0.2
322000.0,0.2
322500.0,0.2
323000.0,0.0
323500.0,0.2
324000.0,0.4
324500.0,0.0
325000.0,0.6
325500.0,0.8
326000.0,0.0
326500.0,0.2
327000.0,0.2
327500.0,0.2
328000.0,0.0
328500.0,0.2
329000.0,0.6
329500.0,0.0
330000.0,0.2
330500.0,0.2
331000.0,0.0
331500.0,0.2
332000.0,0.0
332500.0,0.2
333000.0,0.2
333500.0,0.0
334000.0,1.6
334500.0,5.4
335000.0,5.2
335500.0,4.0
336000.0,3.0
336500.0,4.8
337000.0,3.5999999999999996
337500.0,4.0
338000.0,3.8
338500.0,0.4
339000.0,0.0
339500.0,0.2
340000.0,0.0
340500.0,0.4
341000.0,0.0
341500.0,0.2
342000.0,0.2
342500.0,0.0
343000.0,0.2
343500.0,0.0
344000.0,0.2
344500.0,0.4
345000.0,0.2
345500.0,0.2
346000.0,0.2
346500.0,0.0
347000.0,0.0
347500.0,0.0
348000.0,0.0
348500.0,0.2
349000.0,0.0
349500.0,0.0
350000.0,0.0
350500.0,0.2
351000.0,0.0
351500.0,0.0
352000.0,0.2
352500.0,0.0
353000.0,0.0
353500.0,1.0
354000.0,0.4
354500.0,0.2
355000.0,0.0
355500.0,0.2
356000.0,0.4
356500.0,0.2
357000.0,0.0
357500.0,0.0
358000.0,0.2
358500.0,0.4
359000.0,0.0
359500.0,1.2
360000.0,0.0
360500.0,0.0
361000.0,0.6
361500.0,0.0
362000.0,1.7999999999999998
362500.0,0.0
363000.0,0.2
363500.0,0.0
364000.0,0.0
364500.0,0.0
365000.0,0.4
365500.0,0.0
366000.0,0.2
366500.0,0.0
367000.0,0.2
367500.0,0.0
368000.0,0.0
368500.0,0.4
369000.0,0.2
369500.0,0.0
370000.0,0.2
370500.0,0.2
371000.0,0.2
371500.0,0.2
372000.0,0.0
372500.0,0.2
373000.0,0.2
373500.0,0.0
374000.0,0.6
374500.0,0.0
375000.0,0.4
375500.0,0.0
376000.0,1.4000000000000001
376500.0,0.4
377000.0,0.2
377500.0,1.2
378000.0,0.6
378500.0,0.6
379000.0,0.0
379500.0,0.0
380000.0,0.0
380500.0,0.2
381000.0,1.2
381500.0,1.7999999999999998
382000.0,0.8
382500.0,0.0
383000.0,0.4
383500.0,2.0
384000.0,0.0
384500.0,0.0
385000.0,0.2
385500.0,0.0
386000.0,0.2
386500.0,1.6
387000.0,1.4000000000000001
387500.0,1.0
388000.0,0.6
388500.0,0.4
389000.0,0.0
389500.0,0.4
390000.0,0.2
390500.0,0.2
391000.0,0.2
391500.0,0.0
392000.0,0.0
392500.0,0.2
393000.0,0.0
393500.0,0.0
394000.0,0.0
394500.0,0.2
395000.0,0.0
395500.0,0.0
396000.0,0.2
396500.0,0.0
397000.0,0.2
397500.0,0.2
398000.0,0.4
398500.0,0.0
399000.0,0.2
399500.0,0.0
400000.0,0.2
400500.0,0.0
401000.0,0.0
401500.0,0.2
402000.0,0.2
402500.0,0.2
403000.0,0.4
403500.0,0.2
404000.0,0.4
404500.0,0.0
405000.0,0.0
405500.0,0.0
406000.0,0.6
406500.0,0.0
407000.0,0.0
407500.0,0.0
408000.0,0.0
408500.0,0.0
409000.0,0.0
409500.0,0.2
410000.0,0.0
410500.0,0.0
411000.0,0.0
411500.0,0.0
412000.0,0.2
412500.0,0.0
413000.0,0.0
413500.0,0.2
414000.0,0.0
414500.0,0.0
415000.0,0.0
415500.0,0.2
416000.0,0.2
416500.0,0.6
417000.0,0.0
417500.0,0.2
418000.0,0.4
418500.0,0.0
419000.0,0.0
419500.0,0.0
420000.0,0.6
420500.0,0.6
421000.0,0.4
421500.0,0.0
422000.0,0.2
422500.0,0.2
423000.0,0.0
423500.0,0.0
424000.0,0.0
424500.0,0.2
425000.0,0.0
425500.0,0.4
426000.0,0.0
426500.0,0.2
427000.0,0.2
427500.0,0.4
428000.0,0.0
428500.0,0.0
429000.0,0.0
429500.0,0.0
430000.0,0.8
430500.0,0.2
431000.0,0.4
431500.0,0.4
432000.0,0.0
432500.0,0.0
433000.0,0.2
433500.0,0.4
434000.0,0.4
434500.0,0.2
435000.0,0.4
435500.0,0.0
436000.0,0.2
436500.0,0.6
437000.0,0.4
437500.0,0.2
438000.0,0.0
438500.0,0.0
439000.0,0.0
439500.0,0.4
440000.0,0.4
440500.0,0.6
441000.0,0.4
441500.0,0.0
442000.0,0.4
442500.0,0.4
443000.0,0.2
443500.0,0.0
444000.0,0.0
444500.0,0.2
445000.0,0.0
445500.0,0.6
446000.0,0.6
446500.0,0.2
447000.0,0.2
447500.0,0.0
448000.0,0.0
448500.0,0.4
449000.0,0.2
449500.0,0.4
450000.0,0.0
450500.0,0.2
451000.0,0.4
451500.0,0.0
452000.0,0.8
452500.0,1.2
453000.0,2.0
453500.0,2.6
454000.0,2.0
454500.0,0.0
455000.0,0.0
455500.0,0.4
456000.0,0.8
456500.0,0.2
457000.0,0.4
457500.0,0.8
458000.0,0.8
458500.0,0.6
459000.0,0.8
459500.0,0.6
460000.0,0.6
460500.0,0.6
461000.0,0.0
461500.0,0.2
462000.0,0.0
462500.0,0.8
463000.0,0.8
463500.0,0.4
464000.0,0.0
464500.0,0.6
465000.0,1.2
465500.0,4.2
466000.0,3.2
466500.0,0.0
467000.0,0.0
467500.0,0.0
468000.0,0.2
468500.0,0.6
469000.0,2.0
469500.0,1.0
470000.0,0.8
470500.0,0.8
471000.0,0.0
471500.0,0.4
472000.0,0.4
472500.0,0.2
473000.0,0.4
473500.0,0.4
474000.0,0.6
474500.0,1.0
475000.0,2.4
475500.0,0.0
476000.0,0.4
476500.0,0.2
477000.0,0.0
477500.0,0.0
478000.0,0.2
478500.0,0.0
479000.0,0.0
479500.0,0.0
480000.0,0.2
480500.0,0.0
481000.0,0.2
481500.0,0.0
482000.0,0.2
482500.0,0.2
483000.0,0.4
483500.0,0.4
484000.0,0.2
484500.0,1.2
485000.0,1.0
485500.0,0.0
486000.0,0.6
486500.0,1.0
487000.0,0.4
487500.0,0.0
488000.0,0.0
488500.0,0.2
489000.0,0.0
489500.0,0.0
490000.0,0.0
490500.0,0.2
491000.0,0.8
491500.0,0.2
492000.0,0.0
492500.0,0.2
493000.0,0.4
493500.0,0.8
494000.0,1.0
494500.0,0.2
495000.0,0.4
495500.0,0.2
496000.0,1.0
496500.0,1.0
497000.0,2.0
497500.0,5.0
498000.0,1.0
498500.0,1.0
499000.0,1.4000000000000001
499500.0,0.0
500000.0,0.4
500500.0,2.6
501000.0,2.4
501500.0,0.2
502000.0,0.4
502500.0,0.4
503000.0,0.2
503500.0,1.6
504000.0,0.8
504500.0,0.2
505000.0,0.4
