xi,yi
73000.0,0.0
73500.0,0.0
74000.0,0.0
74500.0,0.0
75000.0,0.8
75500.0,0.4
76000.0,0.0
76500.0,0.0
77000.0,0.6
77500.0,0.0
78000.0,0.2
78500.0,1.0
79000.0,0.0
79500.0,0.2
80000.0,1.6
80500.0,1.4000000000000001
81000.0,0.0
81500.0,0.8
82000.0,0.8
82500.0,0.2
83000.0,0.0
83500.0,1.4000000000000001
84000.0,0.2
84500.0,0.2
85000.0,0.6
85500.0,1.0
86000.0,0.6
86500.0,1.0
87000.0,0.6
87500.0,0.4
88000.0,0.0
88500.0,0.4
89000.0,0.4
89500.0,0.0
90000.0,0.8
90500.0,1.4000000000000001
91000.0,0.0
91500.0,0.2
92000.0,0.0
92500.0,0.0
93000.0,0.0
93500.0,0.0
94000.0,0.0
94500.0,1.0
95000.0,0.6
95500.0,1.0
96000.0,0.2
96500.0,0.0
97000.0,0.8
97500.0,1.0
98000.0,0.0
98500.0,0.4
99000.0,2.4
99500.0,2.4
100000.0,0.4
100500.0,0.2
101000.0,0.0
101500.0,0.2
102000.0,0.8
102500.0,0.0
103000.0,0.4
103500.0,0.0
104000.0,0.2
104500.0,0.0
105000.0,0.2
105500.0,0.2
106000.0,0.4
106500.0,0.0
107000.0,1.0
107500.0,0.6
108000.0,0.0
108500.0,0.6
109000.0,1.0
109500.0,1.2
110000.0,1.4000000000000001
110500.0,1.0
111000.0,1.2
111500.0,0.6
112000.0,0.6
112500.0,0.0
113000.0,1.0
113500.0,0.0
114000.0,0.0
114500.0,0.2
115000.0,0.2
115500.0,0.0
116000.0,1.6
116500.0,1.2
117000.0,0.0
117500.0,0.0
118000.0,0.2
118500.0,0.2
119000.0,1.0
119500.0,0.8
120000.0,0.0
120500.0,0.6
121000.0,0.4
121500.0,0.4
122000.0,0.0
122500.0,1.4000000000000001
123000.0,0.0
123500.0,0.2
124000.0,0.4
124500.0,1.0
125000.0,0.2
125500.0,1.4000000000000001
126000.0,0.8
126500.0,1.6
127000.0,0.2
127500.0,0.2
128000.0,0.2
128500.0,0.2
129000.0,0.0
129500.0,0.0
130000.0,0.2
130500.0,0.0
131000.0,0.2
131500.0,0.2
132000.0,0.2
132500.0,0.6
133000.0,0.0
133500.0,0.2
134000.0,0.0
134500.0,0.2
135000.0,0.8
135500.0,0.8
136000.0,0.4
136500.0,2.0
137000.0,1.2
137500.0,0.2
138000.0,0.4
138500.0,0.6
139000.0,0.2
139500.0,1.0
140000.0,0.6
140500.0,0.0
141000.0,0.4
141500.0,0.0
142000.0,0.2
142500.0,0.0
143000.0,0.0
143500.0,0.0
144000.0,0.0
144500.0,0.4
145000.0,1.4000000000000001
145500.0,0.8
146000.0,1.0
146500.0,0.0
147000.0,0.6
147500.0,0.4
148000.0,0.6
148500.0,0.6
149000.0,0.4
149500.0,1.0
150000.0,0.4
150500.0,0.4
151000.0,0.0
151500.0,0.0
152000.0,0.0
152500.0,0.4
153000.0,0.0
153500.0,0.4
154000.0,0.2
154500.0,0.2
155000.0,0.2
155500.0,0.2
156000.0,0.0
156500.0,0.0
157000.0,0.0
157500.0,0.4
158000.0,0.2
158500.0,0.0
159000.0,0.2
159500.0,0.0
160000.0,0.0
160500.0,0.0
161000.0,0.2
161500.0,0.0
162000.0,0.2
162500.0,0.0
163000.0,0.0
163500.0,1.2
164000.0,0.4
164500.0,1.2
165000.0,1.6
165500.0,0.4
166000.0,0.8
166500.0,0.0
167000.0,0.2
167500.0,0.8
168000.0,0.4
168500.0,0.6
169000.0,0.0
169500.0,0.0
170000.0,0.0
170500.0,0.0
171000.0,1.0
171500.0,0.2
172000.0,0.0
172500.0,0.0
173000.0,0.4
173500.0,0.2
174000.0,0.6
174500.0,1.0
175000.0,0.6
175500.0,2.1999999999999997
176000.0,1.2
176500.0,0.6
177000.0,0.6
177500.0,1.4000000000000001
178000.0,1.0
178500.0,0.8
179000.0,0.2
179500.0,0.0
180000.0,0.6
180500.0,0.4
181000.0,0.2
181500.0,0.0
182000.0,0.8
182500.0,1.0
183000.0,0.6
183500.0,0.6
184000.0,0.2
184500.0,1.2
185000.0,0.4
185500.0,0.0
186000.0,0.2
186500.0,0.0
187000.0,0.8
187500.0,0.2
188000.0,0.0
188500.0,0.0
189000.0,0.0
189500.0,0.4
190000.0,0.2
190500.0,1.6
191000.0,1.0
191500.0,0.6
192000.0,0.4
192500.0,0.8
193000.0,0.0
193500.0,0.0
194000.0,0.0
194500.0,0.4
195000.0,0.6
195500.0,0.0
196000.0,0.4
196500.0,0.4
197000.0,0.2
197500.0,0.2
198000.0,0.2
198500.0,0.0
199000.0,0.0
199500.0,0.0
200000.0,0.6
200500.0,0.6
201000.0,1.0
201500.0,0.2
202000.0,1.2
202500.0,0.2
203000.0,0.0
203500.0,0.0
204000.0,0.6
204500.0,0.4
205000.0,0.8
205500.0,0.6
206000.0,2.0
206500.0,0.8
207000.0,0.0
207500.0,0.4
208000.0,0.4
208500.0,0.4
209000.0,0.0
209500.0,1.4000000000000001
210000.0,2.6
210500.0,0.8
211000.0,0.4
211500.0,0.0
212000.0,0.0
212500.0,0.4
213000.0,0.6
213500.0,1.0
214000.0,2.6
214500.0,1.6
215000.0,1.0
215500.0,1.4000000000000001
216000.0,1.0
216500.0,0.0
217000.0,2.8000000000000003
217500.0,0.6
218000.0,0.4
218500.0,0.2
219000.0,0.8
219500.0,0.0
220000.0,0.0
220500.0,0.0
221000.0,3.8
221500.0,4.8
222000.0,5.0
222500.0,2.4
223000.0,0.0
223500.0,1.2
224000.0,0.0
224500.0,0.0
225000.0,0.0
225500.0,0.0
226000.0,0.0
226500.0,0.0
227000.0,0.0
227500.0,0.0
228000.0,0.0
228500.0,0.8
229000.0,0.8
229500.0,0.0
230000.0,0.0
230500.0,0.2
231000.0,0.0
231500.0,0.0
232000.0,1.6
232500.0,0.6
233000.0,0.0
233500.0,0.6
234000.0,0.4
234500.0,0.6
235000.0,0.4
235500.0,0.8
236000.0,0.2
236500.0,0.0
237000.0,0.4
237500.0,2.0
238000.0,0.4
238500.0,0.4
239000.0,1.6
239500.0,1.6
240000.0,1.4000000000000001
240500.0,2.4
241000.0,0.0
241500.0,1.2
242000.0,0.0
242500.0,0.0
243000.0,2.4
243500.0,1.6
244000.0,0.0
244500.0,0.0
245000.0,0.0
245500.0,0.2
246000.0,0.8
246500.0,0.0
247000.0,0.4
247500.0,1.0
248000.0,0.2
248500.0,0.0
249000.0,0.4
249500.0,0.0
250000.0,0.6
250500.0,0.2
251000.0,0.2
251500.0,0.0
252000.0,0.0
252500.0,0.4
253000.0,1.6
253500.0,0.4
254000.0,0.4
254500.0,1.0
255000.0,0.4
255500.0,0.0
256000.0,1.7999999999999998
256500.0,2.8000000000000003
257000.0,0.2
257500.0,2.0
258000.0,1.0
258500.0,1.0
259000.0,1.2
259500.0,2.0
260000.0,0.8
260500.0,0.4
261000.0,0.0
261500.0,0.0
262000.0,0.4
262500.0,0.2
263000.0,1.6
263500.0,0.2
264000.0,0.6
264500.0,0.4
265000.0,1.2
265500.0,0.4
266000.0,0.2
266500.0,0.0
267000.0,1.7999999999999998
267500.0,0.0
268000.0,0.4
268500.0,2.1999999999999997
269000.0,0.2
269500.0,1.0
270000.0,2.6
270500.0,0.0
271000.0,0.0
271500.0,0.0
272000.0,0.0
272500.0,0.0
273000.0,0.0
273500.0,0.0
274000.0,0.0
274500.0,0.0
275000.0,0.0
275500.0,0.0
276000.0,0.2
276500.0,0.8
277000.0,0.2
277500.0,1.2
278000.0,0.4
278500.0,0.0
279000.0,0.0
279500.0,0.0
280000.0,0.6
280500.0,1.7999999999999998
281000.0,0.8
281500.0,1.0
282000.0,0.4
282500.0,0.2
283000.0,0.8
283500.0,0.0
284000.0,0.2
284500.0,0.6
285000.0,0.4
285500.0,0.2
286000.0,0.2
286500.0,0.8
287000.0,0.0
287500.0,0.2
288000.0,0.0
288500.0,1.2
289000.0,0.4
289500.0,0.0
290000.0,0.4
290500.0,0.2
291000.0,0.2
291500.0,0.0
292000.0,0.0
292500.0,0.4
293000.0,0.0
293500.0,0.0
294000.0,0.0
294500.0,0.6
295000.0,0.6
295500.0,0.0
296000.0,0.0
296500.0,1.0
297000.0,0.0
297500.0,0.2
298000.0,0.0
298500.0,2.0
299000.0,0.2
299500.0,0.0
300000.0,0.0
300500.0,0.0
301000.0,0.0
301500.0,0.6
302000.0,0.0
302500.0,0.0
303000.0,0.0
303500.0,0.0
304000.0,0.0
304500.0,0.0
305000.0,0.0
305500.0,0.0
306000.0,0.8
306500.0,0.4
307000.0,0.4
307500.0,0.6
308000.0,0.2
308500.0,0.0
309000.0,0.2
309500.0,1.2
310000.0,0.6
310500.0,0.0
311000.0,0.4
311500.0,1.2
312000.0,0.2
312500.0,1.2
313000.0,0.6
313500.0,0.4
314000.0,0.0
314500.0,0.2
315000.0,0.2
315500.0,0.6
316000.0,0.0
316500.0,0.4
317000.0,0.4
317500.0,0.8
318000.0,0.2
318500.0,0.4
319000.0,0.0
319500.0,0.0
320000.0,0.4
320500.0,0.6
321000.0,0.4
321500.0,0.0
322000.0,0.2
322500.0,2.4
323000.0,0.0
323500.0,0.0
324000.0,0.0
324500.0,0.0
325000.0,0.0
325500.0,0.0
326000.0,0.0
326500.0,0.0
327000.0,0.0
327500.0,0.0
328000.0,0.0
328500.0,0.0
329000.0,0.4
329500.0,0.8
330000.0,1.0
330500.0,6.4
331000.0,16.0
331500.0,6.800000000000001
332000.0,5.6000000000000005
332500.0,0.0
333000.0,3.0
333500.0,4.8
334000.0,4.8
334500.0,5.2
335000.0,3.8
335500.0,3.2
336000.0,2.4
336500.0,3.5999999999999996
337000.0,3.0
337500.0,0.4
338000.0,3.2
338500.0,1.4000000000000001
339000.0,0.6
339500.0,0.0
340000.0,0.0
340500.0,0.0
341000.0,0.4
341500.0,1.6
342000.0,1.4000000000000001
342500.0,0.8
343000.0,0.2
343500.0,0.0
344000.0,0.2
344500.0,1.4000000000000001
345000.0,0.8
345500.0,1.2
346000.0,0.0
346500.0,0.2
347000.0,0.2
347500.0,0.4
348000.0,2.4
348500.0,0.6
349000.0,1.0
349500.0,0.8
350000.0,1.2
350500.0,0.8
351000.0,1.6
351500.0,0.8
352000.0,0.6
352500.0,1.4000000000000001
353000.0,0.0
353500.0,0.0
354000.0,0.2
354500.0,0.4
355000.0,1.7999999999999998
355500.0,0.8
356000.0,1.4000000000000001
356500.0,2.0
357000.0,1.0
357500.0,0.4
358000.0,0.4
358500.0,1.2
359000.0,1.2
359500.0,0.4
360000.0,0.2
360500.0,0.0
361000.0,1.6
361500.0,0.0
362000.0,0.0
362500.0,1.6
363000.0,1.4000000000000001
363500.0,1.2
364000.0,0.0
364500.0,0.2
365000.0,0.0
365500.0,0.2
366000.0,0.4
366500.0,1.0
367000.0,3.4000000000000004
367500.0,2.0
368000.0,0.6
368500.0,0.2
369000.0,0.6
369500.0,1.0
370000.0,0.0
370500.0,0.0
371000.0,0.0
371500.0,0.0
372000.0,1.4000000000000001
372500.0,1.6
373000.0,0.2
373500.0,0.0
374000.0,0.0
374500.0,0.4
375000.0,0.6
375500.0,2.0
376000.0,0.4
376500.0,2.0
377000.0,2.1999999999999997
377500.0,1.7999999999999998
378000.0,0.0
378500.0,0.8
379000.0,0.0
379500.0,2.1999999999999997
380000.0,0.8
380500.0,0.8
381000.0,0.0
381500.0,0.4
382000.0,0.4
382500.0,0.8
383000.0,1.7999999999999998
383500.0,2.1999999999999997
384000.0,2.1999999999999997
384500.0,0.0
385000.0,0.0
385500.0,0.6
386000.0,0.0
386500.0,1.6
387000.0,1.0
387500.0,0.0
388000.0,0.4
388500.0,0.2
389000.0,0.0
389500.0,1.0
390000.0,0.4
390500.0,0.0
391000.0,1.2
391500.0,0.4
392000.0,1.0
392500.0,0.0
393000.0,0.8
393500.0,0.4
394000.0,0.0
394500.0,0.0
395000.0,0.0
395500.0,0.4
396000.0,0.6
396500.0,1.2
397000.0,0.4
397500.0,0.2
398000.0,0.6
398500.0,0.8
399000.0,2.0
399500.0,0.2
400000.0,2.8000000000000003
400500.0,1.0
401000.0,2.4
401500.0,1.4000000000000001
402000.0,0.8
402500.0,1.0
403000.0,1.2
403500.0,0.8
404000.0,1.0
404500.0,0.4
405000.0,1.4000000000000001
405500.0,0.2
406000.0,1.0
406500.0,0.0
407000.0,1.4000000000000001
407500.0,0.0
408000.0,2.0
408500.0,2.4
409000.0,0.2
409500.0,1.0
410000.0,0.4
410500.0,2.4
411000.0,0.2
411500.0,0.6
412000.0,0.0
412500.0,0.0
413000.0,0.0
413500.0,0.0
414000.0,0.4
414500.0,0.2
415000.0,0.0
415500.0,0.0
416000.0,1.2
416500.0,1.0
417000.0,0.0
417500.0,0.8
418000.0,0.0
418500.0,0.0
419000.0,0.0
419500.0,0.0
420000.0,1.6
420500.0,0.2
421000.0,0.6
421500.0,2.1999999999999997
422000.0,5.0
422500.0,1.0
423000.0,1.4000000000000001
423500.0,0.2
424000.0,2.0
424500.0,1.6
425000.0,0.2
425500.0,0.2
426000.0,0.2
426500.0,0.2
427000.0,1.4000000000000001
427500.0,0.0
428000.0,0.4
428500.0,1.2
429000.0,0.0
429500.0,4.0
430000.0,1.0
430500.0,0.0
431000.0,0.2
431500.0,0.0
432000.0,0.0
432500.0,1.2
433000.0,3.8
433500.0,0.0
434000.0,0.2
434500.0,0.4
435000.0,0.0
435500.0,1.6
436000.0,0.0
436500.0,1.0
437000.0,0.6
437500.0,0.0
438000.0,0.0
438500.0,0.0
439000.0,0.2
439500.0,0.2
440000.0,0.0
440500.0,0.6
441000.0,1.6
441500.0,0.8
442000.0,0.0
442500.0,1.0
443000.0,0.8
443500.0,2.8000000000000003
444000.0,6.6000000000000005
444500.0,2.8000000000000003
445000.0,1.2
445500.0,0.6
446000.0,0.8
446500.0,3.0
447000.0,1.2
447500.0,1.4000000000000001
448000.0,0.8
448500.0,1.2
449000.0,0.6
449500.0,1.6
450000.0,0.4
450500.0,0.0
451000.0,0.0
451500.0,0.0
452000.0,0.2
452500.0,0.6
453000.0,0.0
453500.0,1.2
454000.0,0.8
454500.0,0.2
455000.0,1.6
455500.0,0.8
456000.0,0.2
456500.0,0.4
457000.0,0.6
457500.0,0.2
458000.0,0.0
458500.0,0.4
459000.0,0.0
459500.0,2.8000000000000003
460000.0,0.0
460500.0,0.2
461000.0,0.0
461500.0,0.0
462000.0,1.2
462500.0,3.2
463000.0,0.2
463500.0,0.0
464000.0,0.2
464500.0,0.4
465000.0,0.8
465500.0,0.8
466000.0,1.6
466500.0,1.2
467000.0,2.6
467500.0,2.0
468000.0,0.6
468500.0,3.5999999999999996
469000.0,0.2
469500.0,0.4
470000.0,1.2
470500.0,3.2
471000.0,1.2
471500.0,1.2
472000.0,0.2
472500.0,0.6
473000.0,0.8
473500.0,0.2
474000.0,3.0
474500.0,0.8
475000.0,1.6
475500.0,1.0
476000.0,0.0
476500.0,0.0
477000.0,1.4000000000000001
477500.0,0.8
478000.0,0.4
478500.0,0.0
479000.0,0.4
479500.0,0.0
480000.0,2.0
480500.0,0.0
481000.0,0.0
481500.0,0.0
482000.0,0.6
482500.0,0.6
483000.0,0.6
483500.0,0.6
484000.0,0.4
484500.0,2.6
485000.0,0.0
485500.0,1.4000000000000001
486000.0,0.0
486500.0,1.2
487000.0,0.0
487500.0,0.4
488000.0,1.6
488500.0,1.4000000000000001
489000.0,0.4
489500.0,2.6
490000.0,0.0
490500.0,0.0
491000.0,0.0
491500.0,0.0
492000.0,0.4
492500.0,0.0
493000.0,0.4
493500.0,0.4
494000.0,0.4
494500.0,0.2
495000.0,2.4
495500.0,0.6
496000.0,0.8
496500.0,0.4
497000.0,0.0
497500.0,0.0
498000.0,0.0
498500.0,0.0
499000.0,1.2
499500.0,0.2
500000.0,2.1999999999999997
500500.0,2.6
501000.0,1.0
501500.0,0.2
502000.0,1.0
502500.0,0.6
503000.0,0.6
503500.0,0.6
504000.0,2.6
504500.0,0.6
505000.0,0.0
505500.0,2.6
506000.0,3.4000000000000004
506500.0,0.6
507000.0,0.0
507500.0,2.4
508000.0,3.0
508500.0,0.2
509000.0,1.7999999999999998
509500.0,0.0
510000.0,0.0
510500.0,2.1999999999999997
511000.0,0.8
511500.0,0.4
512000.0,1.4000000000000001
512500.0,0.0
513000.0,0.0
513500.0,2.0
514000.0,0.8
514500.0,0.4
515000.0,2.4
515500.0,0.4
516000.0,0.0
516500.0,1.7999999999999998
517000.0,0.0
517500.0,0.2
518000.0,0.8
518500.0,2.6
519000.0,1.4000000000000001
519500.0,2.4
520000.0,0.2
520500.0,0.2
521000.0,1.7999999999999998
521500.0,2.6
522000.0,2.0
522500.0,0.6
523000.0,0.6
523500.0,1.2
524000.0,1.2
524500.0,1.4000000000000001
525000.0,0.0
525500.0,0.6
526000.0,0.4
526500.0,2.4
527000.0,0.2
527500.0,1.4000000000000001
528000.0,0.8
528500.0,1.4000000000000001
529000.0,0.4
529500.0,0.0
530000.0,0.0
530500.0,1.0
531000.0,0.0
531500.0,1.6
532000.0,0.2
532500.0,0.2
533000.0,4.0
533500.0,1.2
534000.0,0.2
534500.0,0.4
535000.0,0.0
535500.0,0.2
536000.0,0.8
536500.0,0.2
537000.0,0.8
537500.0,0.0
538000.0,1.7999999999999998
538500.0,0.0
539000.0,0.0
539500.0,0.2
540000.0,0.0
540500.0,2.1999999999999997
541000.0,1.4000000000000001
541500.0,0.0
542000.0,0.8
542500.0,1.6
543000.0,2.1999999999999997
543500.0,0.0
544000.0,4.2
544500.0,1.0
545000.0,0.6
545500.0,2.6
546000.0,0.8
546500.0,1.2
547000.0,0.8
547500.0,2.6
548000.0,0.0
548500.0,2.0
549000.0,3.4000000000000004
549500.0,3.4000000000000004
550000.0,4.2
550500.0,1.6
551000.0,3.4000000000000004
551500.0,1.2
552000.0,2.6
552500.0,4.6
553000.0,1.7999999999999998
553500.0,2.6
554000.0,1.0
554500.0,1.7999999999999998
555000.0,0.2
555500.0,2.0
556000.0,2.1999999999999997
556500.0,1.7999999999999998
557000.0,0.0
557500.0,0.0
558000.0,0.0
558500.0,0.0
559000.0,1.2
559500.0,0.0
560000.0,0.0
560500.0,0.8
561000.0,0.0
561500.0,0.0
562000.0,1.2
562500.0,1.6
563000.0,1.2
563500.0,0.0
564000.0,0.0
564500.0,2.0
565000.0,4.2
565500.0,0.0
566000.0,0.2
566500.0,0.4
567000.0,1.0
567500.0,0.0
568000.0,3.2
568500.0,0.0
569000.0,0.0
569500.0,0.2
570000.0,0.4
570500.0,0.2
571000.0,0.0
571500.0,0.6
572000.0,2.1999999999999997
572500.0,0.4
573000.0,0.6
573500.0,0.0
574000.0,0.2
574500.0,0.0
575000.0,0.0
575500.0,0.0
576000.0,0.6
576500.0,2.6
577000.0,0.6
577500.0,0.4
578000.0,1.0
578500.0,0.0
579000.0,0.4
579500.0,1.2
580000.0,0.8
580500.0,0.0
581000.0,0.0
581500.0,0.4
582000.0,0.8
582500.0,0.0
583000.0,0.4
583500.0,0.0
584000.0,0.0
584500.0,1.7999999999999998
585000.0,2.1999999999999997
585500.0,0.2
586000.0,0.0
586500.0,0.0
587000.0,1.0
587500.0,0.2
588000.0,0.2
588500.0,0.0
589000.0,0.8
589500.0,0.0
590000.0,0.2
590500.0,7.199999999999999
591000.0,0.4
591500.0,0.0
592000.0,4.2
592500.0,1.0
593000.0,0.0
593500.0,2.1999999999999997
594000.0,0.0
594500.0,0.0
595000.0,0.4
595500.0,1.0
596000.0,1.2
596500.0,1.7999999999999998
597000.0,2.4
597500.0,3.5999999999999996
598000.0,2.8000000000000003
598500.0,1.0
599000.0,2.4
599500.0,0.0
600000.0,0.8
600500.0,0.0
601000.0,2.1999999999999997
601500.0,2.0
602000.0,1.7999999999999998
602500.0,0.6
603000.0,0.4
603500.0,0.8
604000.0,0.0
604500.0,0.0
605000.0,2.1999999999999997
605500.0,0.0
606000.0,0.4
606500.0,0.4
607000.0,0.0
607500.0,0.0
608000.0,0.2
608500.0,1.0
609000.0,0.8
609500.0,1.2
610000.0,0.0
610500.0,0.8
611000.0,0.2
611500.0,0.2
612000.0,0.2
612500.0,1.2
613000.0,0.2
613500.0,1.4000000000000001
614000.0,1.6
614500.0,0.4
615000.0,0.4
615500.0,0.2
616000.0,0.0
616500.0,0.2
617000.0,2.6
617500.0,1.0
618000.0,0.0
618500.0,0.0
619000.0,0.0
619500.0,0.2
620000.0,0.4
620500.0,0.2
621000.0,2.0
621500.0,1.0
622000.0,1.7999999999999998
622500.0,1.0
623000.0,3.8
623500.0,1.4000000000000001
624000.0,1.6
624500.0,3.0
625000.0,3.8
625500.0,2.4
626000.0,2.0
626500.0,0.8
627000.0,1.0
627500.0,2.4
628000.0,0.4
628500.0,0.6
629000.0,0.6
629500.0,3.2
630000.0,0.0
630500.0,0.2
631000.0,0.0
631500.0,0.4
632000.0,0.0
632500.0,0.6
633000.0,1.4000000000000001
633500.0,0.0
634000.0,1.2
634500.0,0.6
635000.0,0.2
635500.0,1.2
636000.0,0.4
636500.0,0.8
637000.0,3.4000000000000004
637500.0,2.8000000000000003
638000.0,2.1999999999999997
638500.0,1.2
639000.0,0.4
639500.0,2.1999999999999997
640000.0,4.3999999999999995
640500.0,2.0
641000.0,0.8
641500.0,0.4
642000.0,0.2
642500.0,2.8000000000000003
643000.0,1.0
643500.0,1.2
644000.0,0.4
644500.0,0.2
645000.0,1.4000000000000001
645500.0,0.0
646000.0,1.2
646500.0,2.4
647000.0,3.0
647500.0,1.4000000000000001
648000.0,2.6
648500.0,0.2
649000.0,0.6
649500.0,0.0
650000.0,0.8
650500.0,0.4
651000.0,0.2
651500.0,1.6
652000.0,0.0
652500.0,0.2
653000.0,0.4
