xi,yi
206000.0,0.2
206500.0,0.4
207000.0,0.0
207500.0,0.8
208000.0,0.2
208500.0,0.2
209000.0,0.4
209500.0,0.0
210000.0,0.2
210500.0,0.2
211000.0,0.4
211500.0,0.4
212000.0,0.0
212500.0,0.4
213000.0,0.0
213500.0,0.8
214000.0,0.0
214500.0,0.4
215000.0,0.0
215500.0,0.4
216000.0,1.0
216500.0,0.0
217000.0,0.0
217500.0,0.2
218000.0,1.2
218500.0,0.6
219000.0,0.0
219500.0,0.0
220000.0,0.6
220500.0,0.2
221000.0,0.2
221500.0,0.0
222000.0,0.0
222500.0,0.0
223000.0,0.4
223500.0,0.0
224000.0,0.2
224500.0,0.0
225000.0,0.4
225500.0,0.6
226000.0,0.0
226500.0,0.4
227000.0,0.2
227500.0,0.2
228000.0,0.0
228500.0,0.2
229000.0,0.6
229500.0,0.2
230000.0,0.2
230500.0,0.6
231000.0,0.2
231500.0,0.2
232000.0,0.0
232500.0,1.0
233000.0,0.2
233500.0,0.0
234000.0,0.2
234500.0,0.4
235000.0,0.2
235500.0,0.4
236000.0,1.0
236500.0,0.6
237000.0,0.2
237500.0,0.2
238000.0,0.2
238500.0,0.2
239000.0,0.2
239500.0,0.2
240000.0,0.0
240500.0,0.2
241000.0,1.2
241500.0,0.2
242000.0,0.2
242500.0,0.2
243000.0,0.4
243500.0,0.2
244000.0,0.4
244500.0,0.6
245000.0,0.4
245500.0,0.0
246000.0,0.0
246500.0,0.0
247000.0,0.8
247500.0,0.0
248000.0,0.4
248500.0,0.0
249000.0,0.0
249500.0,0.4
250000.0,0.0
250500.0,0.0
251000.0,0.0
251500.0,0.0
252000.0,0.6
252500.0,0.4
253000.0,0.4
253500.0,0.6
254000.0,0.2
254500.0,0.2
255000.0,0.4
255500.0,0.6
256000.0,0.4
256500.0,0.2
257000.0,0.0
257500.0,0.2
258000.0,0.8
258500.0,0.4
259000.0,0.4
259500.0,0.6
260000.0,0.4
260500.0,0.0
261000.0,0.2
261500.0,0.2
262000.0,0.2
262500.0,0.4
263000.0,0.0
263500.0,0.0
264000.0,0.4
264500.0,0.4
265000.0,0.2
265500.0,0.6
266000.0,0.6
266500.0,0.2
267000.0,1.0
267500.0,0.0
268000.0,0.0
268500.0,0.4
269000.0,0.2
269500.0,0.0
270000.0,0.2
270500.0,0.6
271000.0,0.0
271500.0,0.6
272000.0,0.8
272500.0,0.8
273000.0,0.0
273500.0,0.0
274000.0,0.2
274500.0,0.4
275000.0,0.2
275500.0,0.0
276000.0,0.0
276500.0,0.0
277000.0,0.0
277500.0,0.0
278000.0,0.2
278500.0,0.2
279000.0,0.0
279500.0,0.2
280000.0,0.4
280500.0,1.4000000000000001
281000.0,0.0
281500.0,0.4
282000.0,0.2
282500.0,0.4
283000.0,0.2
283500.0,0.0
284000.0,0.4
284500.0,0.0
285000.0,0.0
285500.0,0.6
286000.0,0.4
286500.0,0.4
287000.0,0.2
287500.0,0.2
288000.0,0.0
288500.0,0.6
289000.0,0.2
289500.0,2.4
290000.0,5.2
290500.0,5.800000000000001
291000.0,3.8
291500.0,3.4000000000000004
292000.0,5.800000000000001
292500.0,1.4000000000000001
293000.0,0.8
293500.0,0.2
294000.0,0.4
294500.0,0.2
295000.0,0.0
295500.0,0.0
296000.0,0.2
296500.0,0.4
297000.0,0.0
297500.0,0.0
298000.0,0.6
298500.0,0.6
299000.0,0.2
299500.0,0.2
300000.0,0.0
300500.0,0.4
301000.0,0.0
301500.0,0.2
302000.0,0.0
302500.0,0.2
303000.0,0.0
303500.0,0.4
304000.0,0.4
304500.0,0.4
305000.0,0.2
305500.0,0.0
306000.0,0.0
306500.0,0.6
307000.0,0.4
307500.0,0.2
308000.0,1.2
308500.0,0.4
309000.0,0.4
309500.0,0.2
310000.0,0.4
310500.0,0.2
311000.0,0.4
311500.0,0.0
312000.0,0.2
312500.0,0.2
313000.0,0.0
313500.0,0.2
314000.0,1.6
314500.0,0.0
315000.0,0.0
315500.0,0.6
316000.0,0.8
316500.0,1.6
317000.0,0.0
317500.0,0.0
318000.0,0.4
318500.0,0.2
319000.0,0.4
319500.0,0.4
320000.0,0.4
320500.0,1.0
321000.0,0.0
321500.0,1.0
322000.0,0.6
322500.0,0.2
323000.0,0.2
323500.0,0.0
324000.0,0.0
324500.0,0.2
325000.0,0.2
325500.0,0.0
326000.0,0.0
326500.0,0.0
327000.0,0.0
327500.0,0.0
328000.0,0.0
328500.0,0.6
329000.0,0.0
329500.0,1.0
330000.0,0.2
330500.0,1.4000000000000001
331000.0,0.4
331500.0,0.4
332000.0,0.8
332500.0,0.8
333000.0,0.6
333500.0,0.0
334000.0,0.2
334500.0,0.2
335000.0,0.2
335500.0,0.6
336000.0,1.0
336500.0,1.7999999999999998
337000.0,0.6
337500.0,2.1999999999999997
338000.0,0.4
338500.0,2.0
339000.0,2.1999999999999997
339500.0,1.2
340000.0,1.0
340500.0,0.2
341000.0,0.6
341500.0,0.4
342000.0,0.4
342500.0,0.6
343000.0,0.2
343500.0,0.4
344000.0,0.2
344500.0,0.0
345000.0,0.0
345500.0,0.2
346000.0,0.2
346500.0,0.2
347000.0,0.0
347500.0,0.2
348000.0,0.2
348500.0,0.4
349000.0,0.0
349500.0,0.2
350000.0,0.2
350500.0,0.6
351000.0,0.0
351500.0,0.2
352000.0,0.2
352500.0,0.2
353000.0,0.2
353500.0,0.4
354000.0,0.0
354500.0,0.0
355000.0,0.0
355500.0,0.2
356000.0,0.0
356500.0,0.6
357000.0,0.2
357500.0,0.2
358000.0,0.0
358500.0,0.0
359000.0,0.0
359500.0,0.0
360000.0,0.2
360500.0,0.4
361000.0,0.0
361500.0,0.0
362000.0,0.2
362500.0,0.0
363000.0,0.2
363500.0,0.8
364000.0,0.4
364500.0,0.4
365000.0,0.4
365500.0,0.4
366000.0,0.0
366500.0,0.6
367000.0,0.2
367500.0,0.0
368000.0,0.2
368500.0,0.0
369000.0,0.2
369500.0,0.6
370000.0,0.2
370500.0,0.2
371000.0,0.2
371500.0,0.0
372000.0,0.2
372500.0,0.8
373000.0,0.8
373500.0,0.6
374000.0,0.6
374500.0,0.4
375000.0,0.2
375500.0,0.6
376000.0,0.0
376500.0,0.4
377000.0,0.2
377500.0,0.2
378000.0,0.0
378500.0,0.0
379000.0,0.8
379500.0,0.2
380000.0,0.0
380500.0,0.2
381000.0,0.2
381500.0,0.4
382000.0,0.0
382500.0,0.4
383000.0,0.8
383500.0,1.0
384000.0,0.2
384500.0,0.2
385000.0,0.8
385500.0,0.6
386000.0,0.0
386500.0,0.6
387000.0,0.2
387500.0,0.0
388000.0,0.4
388500.0,0.6
389000.0,0.6
389500.0,0.0
390000.0,0.8
390500.0,0.4
391000.0,0.4
391500.0,0.2
392000.0,0.2
392500.0,0.0
393000.0,0.4
393500.0,1.2
394000.0,0.2
394500.0,0.0
395000.0,0.0
395500.0,0.0
396000.0,0.4
396500.0,0.6
397000.0,0.4
397500.0,0.0
398000.0,0.2
398500.0,0.4
399000.0,0.6
399500.0,0.4
400000.0,0.4
400500.0,0.6
401000.0,0.6
401500.0,0.8
402000.0,0.2
402500.0,0.0
403000.0,0.0
403500.0,0.2
404000.0,0.2
404500.0,0.0
405000.0,0.0
405500.0,0.0
406000.0,0.0
406500.0,0.4
407000.0,1.2
407500.0,0.2
408000.0,0.0
408500.0,1.0
409000.0,0.6
409500.0,0.6
410000.0,0.4
410500.0,0.2
411000.0,0.6
411500.0,0.2
412000.0,0.2
412500.0,0.2
413000.0,0.4
413500.0,0.4
414000.0,0.0
414500.0,0.0
415000.0,0.6
415500.0,0.4
416000.0,0.4
416500.0,0.0
417000.0,0.0
417500.0,0.0
418000.0,0.0
418500.0,0.0
419000.0,0.4
419500.0,0.0
420000.0,2.0
420500.0,5.6000000000000005
421000.0,4.3999999999999995
421500.0,1.4000000000000001
422000.0,0.2
422500.0,0.6
423000.0,0.4
423500.0,0.8
424000.0,0.6
424500.0,0.2
425000.0,0.8
425500.0,0.0
426000.0,0.4
426500.0,0.6
427000.0,1.2
427500.0,0.0
428000.0,0.4
428500.0,0.6
429000.0,0.2
429500.0,0.8
430000.0,1.6
430500.0,0.6
431000.0,0.6
431500.0,0.2
432000.0,0.4
432500.0,0.0
433000.0,0.6
433500.0,0.2
434000.0,0.0
434500.0,0.4
435000.0,0.2
435500.0,0.0
436000.0,0.0
436500.0,0.2
437000.0,0.0
437500.0,0.4
438000.0,0.2
438500.0,0.2
439000.0,0.6
439500.0,1.4000000000000001
440000.0,0.0
440500.0,0.4
441000.0,0.4
441500.0,0.6
442000.0,0.4
442500.0,0.6
443000.0,0.8
443500.0,0.8
444000.0,1.0
444500.0,0.4
445000.0,0.8
445500.0,0.0
446000.0,0.4
446500.0,0.6
447000.0,0.4
447500.0,0.6
448000.0,0.6
448500.0,0.4
449000.0,0.2
449500.0,0.8
450000.0,0.6
450500.0,1.4000000000000001
451000.0,3.2
451500.0,4.6
452000.0,1.0
452500.0,1.0
453000.0,1.0
453500.0,1.0
454000.0,2.4
454500.0,2.0
455000.0,1.2
455500.0,0.8
456000.0,0.2
456500.0,0.8
457000.0,0.6
457500.0,0.4
458000.0,0.2
