xi,yi
74000.0,0.2
74500.0,0.4
75000.0,1.0
75500.0,0.4
76000.0,0.6
76500.0,0.2
77000.0,0.6
77500.0,0.6
78000.0,1.0
78500.0,0.8
79000.0,1.0
79500.0,0.2
80000.0,0.4
80500.0,0.6
81000.0,1.2
81500.0,1.2
82000.0,0.8
82500.0,0.2
83000.0,0.8
83500.0,0.0
84000.0,1.2
84500.0,0.6
85000.0,0.8
85500.0,0.2
86000.0,1.2
86500.0,1.0
87000.0,0.8
87500.0,1.0
88000.0,0.6
88500.0,0.8
89000.0,0.4
89500.0,1.2
90000.0,1.4000000000000001
90500.0,1.2
91000.0,0.2
91500.0,0.6
92000.0,0.2
92500.0,0.6
93000.0,0.0
93500.0,0.0
94000.0,0.8
94500.0,1.0
95000.0,0.6
95500.0,0.4
96000.0,0.6
96500.0,0.2
97000.0,0.2
97500.0,0.6
98000.0,0.2
98500.0,1.6
99000.0,1.2
99500.0,0.0
100000.0,1.0
100500.0,1.4000000000000001
101000.0,1.0
101500.0,0.6
102000.0,0.4
102500.0,0.4
103000.0,0.6
103500.0,0.4
104000.0,0.8
104500.0,0.2
105000.0,1.2
105500.0,0.4
106000.0,0.6
106500.0,0.6
107000.0,0.6
107500.0,1.0
108000.0,1.4000000000000001
108500.0,1.2
109000.0,0.8
109500.0,0.4
110000.0,0.4
110500.0,0.8
111000.0,0.6
111500.0,1.0
112000.0,0.8
112500.0,0.6
113000.0,0.4
113500.0,0.2
114000.0,0.6
114500.0,0.8
115000.0,0.0
115500.0,1.2
116000.0,0.0
116500.0,0.4
117000.0,0.2
117500.0,0.2
118000.0,0.6
118500.0,0.4
119000.0,1.0
119500.0,0.6
120000.0,0.8
120500.0,0.6
121000.0,0.4
121500.0,0.8
122000.0,1.2
122500.0,0.6
123000.0,1.2
123500.0,0.6
124000.0,1.4000000000000001
124500.0,1.0
125000.0,0.6
125500.0,0.6
126000.0,0.4
126500.0,0.6
127000.0,0.8
127500.0,1.7999999999999998
128000.0,0.4
128500.0,1.2
129000.0,1.7999999999999998
129500.0,1.2
130000.0,0.4
130500.0,0.2
131000.0,1.4000000000000001
131500.0,0.4
132000.0,0.0
132500.0,2.0
133000.0,1.6
133500.0,0.8
134000.0,0.6
134500.0,0.4
135000.0,0.8
135500.0,0.8
136000.0,1.4000000000000001
136500.0,0.2
137000.0,0.8
137500.0,0.4
138000.0,0.4
138500.0,0.2
139000.0,0.2
139500.0,0.4
140000.0,0.4
140500.0,0.4
141000.0,0.8
141500.0,1.6
142000.0,0.4
142500.0,0.4
143000.0,0.0
143500.0,1.0
144000.0,0.8
144500.0,0.0
145000.0,0.4
145500.0,0.8
146000.0,0.2
146500.0,1.2
147000.0,0.6
147500.0,2.4
148000.0,0.8
148500.0,0.2
149000.0,0.6
149500.0,1.4000000000000001
150000.0,0.4
150500.0,1.0
151000.0,0.2
151500.0,0.4
152000.0,0.8
152500.0,0.8
153000.0,0.0
153500.0,0.0
154000.0,0.8
154500.0,0.2
155000.0,0.2
155500.0,0.2
156000.0,0.6
156500.0,0.6
157000.0,0.4
157500.0,0.0
158000.0,0.8
158500.0,1.7999999999999998
159000.0,0.6
159500.0,0.6
160000.0,0.4
160500.0,0.2
161000.0,0.6
161500.0,0.4
162000.0,0.2
162500.0,1.6
163000.0,0.4
163500.0,0.6
164000.0,0.4
164500.0,1.2
165000.0,0.2
165500.0,0.8
166000.0,1.2
166500.0,1.2
167000.0,0.2
167500.0,1.0
168000.0,0.0
168500.0,0.2
169000.0,0.0
169500.0,0.6
170000.0,1.0
170500.0,1.6
171000.0,1.4000000000000001
171500.0,0.4
172000.0,1.0
172500.0,0.0
173000.0,1.4000000000000001
173500.0,0.8
174000.0,0.4
174500.0,2.0
175000.0,0.6
175500.0,0.2
176000.0,1.0
176500.0,0.6
177000.0,1.0
177500.0,2.0
178000.0,0.8
178500.0,0.6
179000.0,0.6
179500.0,1.0
180000.0,0.8
180500.0,1.0
181000.0,0.4
181500.0,1.0
182000.0,0.4
182500.0,0.2
183000.0,0.6
183500.0,0.4
184000.0,2.8000000000000003
184500.0,5.0
185000.0,10.4
185500.0,2.0
186000.0,1.2
186500.0,1.2
187000.0,0.6
187500.0,0.6
188000.0,0.6
188500.0,0.8
189000.0,1.2
189500.0,0.6
190000.0,0.4
190500.0,0.0
191000.0,0.6
191500.0,0.4
192000.0,0.2
192500.0,0.4
193000.0,0.8
193500.0,0.2
194000.0,0.2
194500.0,1.2
195000.0,0.2
195500.0,0.6
196000.0,0.8
196500.0,1.4000000000000001
197000.0,1.7999999999999998
197500.0,1.6
198000.0,0.6
198500.0,1.0
199000.0,2.0
199500.0,1.0
200000.0,0.8
200500.0,1.0
201000.0,1.2
201500.0,1.2
202000.0,1.2
202500.0,1.0
203000.0,1.2
203500.0,1.2
204000.0,0.8
204500.0,0.2
205000.0,0.2
205500.0,0.2
206000.0,0.6
206500.0,1.4000000000000001
207000.0,2.0
207500.0,0.8
208000.0,0.8
208500.0,0.8
209000.0,1.2
209500.0,0.6
210000.0,0.8
210500.0,0.8
211000.0,0.4
211500.0,0.8
212000.0,1.7999999999999998
212500.0,0.6
213000.0,0.6
213500.0,1.6
214000.0,0.6
214500.0,0.6
215000.0,1.6
215500.0,0.8
216000.0,1.7999999999999998
216500.0,0.6
217000.0,1.4000000000000001
217500.0,0.2
218000.0,0.0
218500.0,0.4
219000.0,0.2
219500.0,0.4
220000.0,0.6
220500.0,0.8
221000.0,0.6
221500.0,0.8
222000.0,1.4000000000000001
222500.0,1.2
223000.0,1.4000000000000001
223500.0,1.2
224000.0,0.8
224500.0,1.2
225000.0,0.8
225500.0,0.4
226000.0,0.8
226500.0,0.6
227000.0,0.0
227500.0,0.4
228000.0,1.0
228500.0,0.4
229000.0,0.2
229500.0,1.0
230000.0,2.4
230500.0,1.4000000000000001
231000.0,0.6
231500.0,0.6
232000.0,0.6
232500.0,0.2
233000.0,1.0
233500.0,0.6
234000.0,0.6
234500.0,1.2
235000.0,0.4
235500.0,1.0
236000.0,0.6
236500.0,0.8
237000.0,0.6
237500.0,0.8
238000.0,0.8
238500.0,1.0
239000.0,3.2
239500.0,10.0
240000.0,9.6
240500.0,3.8
241000.0,1.7999999999999998
241500.0,0.0
242000.0,0.6
242500.0,1.4000000000000001
243000.0,1.2
243500.0,0.4
244000.0,0.8
244500.0,1.6
245000.0,0.4
245500.0,1.0
246000.0,1.0
246500.0,1.4000000000000001
247000.0,0.6
247500.0,0.6
248000.0,1.0
248500.0,0.4
249000.0,1.0
249500.0,0.6
250000.0,2.0
250500.0,2.0
251000.0,0.2
251500.0,0.6
252000.0,1.0
252500.0,0.4
253000.0,1.4000000000000001
253500.0,0.8
254000.0,0.8
254500.0,0.8
255000.0,0.2
255500.0,2.4
256000.0,1.2
256500.0,1.6
257000.0,0.4
257500.0,0.4
258000.0,1.7999999999999998
258500.0,0.8
259000.0,0.2
259500.0,1.6
260000.0,0.2
260500.0,0.6
261000.0,0.8
261500.0,0.4
262000.0,0.6
262500.0,0.6
263000.0,0.4
263500.0,0.4
264000.0,0.6
264500.0,0.6
265000.0,0.8
265500.0,0.8
266000.0,1.7999999999999998
266500.0,1.0
267000.0,0.8
267500.0,0.4
268000.0,0.0
268500.0,0.2
269000.0,0.6
269500.0,0.2
270000.0,0.4
270500.0,0.6
271000.0,0.6
271500.0,1.0
272000.0,0.4
272500.0,0.6
273000.0,1.6
273500.0,1.4000000000000001
274000.0,0.8
274500.0,1.2
275000.0,0.4
275500.0,0.6
276000.0,0.8
276500.0,0.6
277000.0,1.7999999999999998
277500.0,0.4
278000.0,1.2
278500.0,1.6
279000.0,0.4
279500.0,0.8
280000.0,0.6
280500.0,0.2
281000.0,0.6
281500.0,0.0
282000.0,1.2
282500.0,0.4
283000.0,0.4
283500.0,0.2
284000.0,0.4
284500.0,1.2
285000.0,1.4000000000000001
285500.0,0.0
286000.0,0.0
286500.0,0.6
287000.0,0.0
287500.0,0.2
288000.0,1.0
288500.0,1.7999999999999998
289000.0,2.1999999999999997
289500.0,6.6000000000000005
290000.0,2.8000000000000003
290500.0,0.8
291000.0,1.0
291500.0,1.0
292000.0,0.8
292500.0,0.6
293000.0,0.0
293500.0,0.0
294000.0,1.0
294500.0,0.8
295000.0,0.0
295500.0,0.0
296000.0,0.0
296500.0,0.0
297000.0,1.4000000000000001
297500.0,1.4000000000000001
298000.0,1.7999999999999998
298500.0,1.6
299000.0,0.8
299500.0,0.4
300000.0,0.6
300500.0,0.4
301000.0,0.4
301500.0,0.4
302000.0,1.7999999999999998
302500.0,0.6
303000.0,0.6
303500.0,0.6
304000.0,0.8
304500.0,0.0
305000.0,1.0
305500.0,1.7999999999999998
306000.0,0.2
306500.0,1.2
307000.0,1.0
307500.0,1.4000000000000001
308000.0,0.4
308500.0,0.6
309000.0,1.0
309500.0,0.4
310000.0,0.4
310500.0,1.0
311000.0,0.4
311500.0,0.8
312000.0,1.6
312500.0,0.6
313000.0,0.4
313500.0,0.6
314000.0,0.2
314500.0,0.4
315000.0,0.0
315500.0,0.0
316000.0,1.4000000000000001
316500.0,0.8
317000.0,1.0
317500.0,0.4
318000.0,0.6
318500.0,0.4
319000.0,0.4
319500.0,0.8
320000.0,0.8
320500.0,0.2
321000.0,0.0
321500.0,0.6
322000.0,1.2
322500.0,0.6
323000.0,0.2
323500.0,0.2
324000.0,0.6
324500.0,0.4
325000.0,0.0
325500.0,0.4
326000.0,0.4
326500.0,0.0
327000.0,0.6
327500.0,0.8
328000.0,0.6
328500.0,0.4
329000.0,0.0
329500.0,0.4
330000.0,1.0
330500.0,0.2
331000.0,1.6
331500.0,0.4
332000.0,1.0
332500.0,0.4
333000.0,0.6
333500.0,1.2
334000.0,0.2
334500.0,0.2
335000.0,0.0
335500.0,1.2
336000.0,0.4
336500.0,0.8
337000.0,0.4
337500.0,0.8
338000.0,0.4
338500.0,0.0
339000.0,0.6
339500.0,0.2
340000.0,1.0
340500.0,0.6
341000.0,0.4
341500.0,1.0
342000.0,1.0
342500.0,0.0
343000.0,1.0
343500.0,0.2
344000.0,0.8
344500.0,0.2
345000.0,1.0
345500.0,0.6
346000.0,0.0
346500.0,0.0
347000.0,0.4
347500.0,1.0
348000.0,0.2
348500.0,0.2
349000.0,0.6
349500.0,0.6
350000.0,0.4
350500.0,0.6
351000.0,0.8
351500.0,0.6
352000.0,1.0
352500.0,0.8
353000.0,0.8
353500.0,0.8
354000.0,0.6
354500.0,0.8
355000.0,0.4
355500.0,0.8
356000.0,0.4
356500.0,0.6
357000.0,0.4
357500.0,0.4
358000.0,0.2
358500.0,0.0
359000.0,0.2
359500.0,1.6
360000.0,1.7999999999999998
360500.0,1.0
361000.0,0.2
361500.0,0.6
362000.0,0.8
362500.0,0.6
363000.0,0.8
363500.0,0.0
364000.0,0.4
364500.0,0.0
365000.0,0.6
365500.0,0.8
366000.0,0.2
366500.0,0.4
367000.0,1.2
367500.0,1.0
368000.0,1.2
368500.0,1.2
369000.0,0.4
369500.0,0.6
370000.0,1.4000000000000001
370500.0,0.6
371000.0,1.0
371500.0,0.2
372000.0,0.8
372500.0,0.6
373000.0,0.4
373500.0,0.4
374000.0,0.8
374500.0,1.4000000000000001
375000.0,0.8
375500.0,1.6
376000.0,0.2
376500.0,0.6
377000.0,0.6
377500.0,0.0
378000.0,1.0
378500.0,0.4
379000.0,0.8
379500.0,1.0
380000.0,0.6
380500.0,0.2
381000.0,1.2
381500.0,0.8
382000.0,0.0
382500.0,0.4
383000.0,0.2
383500.0,0.2
384000.0,0.2
384500.0,0.6
385000.0,0.2
385500.0,0.6
386000.0,0.6
386500.0,0.4
387000.0,0.8
387500.0,1.2
388000.0,0.6
388500.0,0.4
389000.0,0.0
389500.0,0.2
390000.0,0.8
390500.0,1.7999999999999998
391000.0,0.0
391500.0,0.0
392000.0,0.0
392500.0,0.0
393000.0,0.0
393500.0,0.0
394000.0,0.0
394500.0,0.0
395000.0,0.0
395500.0,0.0
396000.0,1.4000000000000001
396500.0,0.4
397000.0,0.4
397500.0,2.1999999999999997
398000.0,1.2
398500.0,0.2
399000.0,1.2
399500.0,1.4000000000000001
400000.0,0.2
400500.0,0.4
401000.0,1.2
401500.0,0.8
402000.0,1.0
402500.0,0.6
403000.0,0.6
403500.0,0.2
404000.0,0.6
404500.0,0.4
405000.0,1.4000000000000001
405500.0,0.4
406000.0,1.2
406500.0,1.2
407000.0,1.6
407500.0,0.6
408000.0,0.8
408500.0,1.4000000000000001
409000.0,0.2
409500.0,1.4000000000000001
410000.0,1.0
410500.0,1.2
411000.0,0.4
411500.0,0.2
412000.0,0.2
412500.0,0.8
413000.0,0.6
413500.0,0.2
414000.0,0.4
414500.0,0.4
415000.0,1.4000000000000001
415500.0,0.4
416000.0,0.6
416500.0,1.6
417000.0,0.4
417500.0,1.0
418000.0,0.2
418500.0,1.2
419000.0,0.2
419500.0,0.8
420000.0,1.4000000000000001
420500.0,0.8
421000.0,0.8
421500.0,0.6
422000.0,1.0
422500.0,1.4000000000000001
423000.0,0.0
423500.0,0.8
424000.0,0.8
424500.0,0.4
425000.0,1.6
425500.0,1.7999999999999998
426000.0,1.2
426500.0,0.8
427000.0,0.8
427500.0,0.4
428000.0,1.2
428500.0,0.8
429000.0,0.4
429500.0,1.7999999999999998
430000.0,4.2
430500.0,0.4
431000.0,0.8
431500.0,0.2
432000.0,0.4
432500.0,1.6
433000.0,0.8
433500.0,0.2
434000.0,1.2
434500.0,0.2
435000.0,0.2
435500.0,0.8
436000.0,1.0
436500.0,0.6
437000.0,1.6
437500.0,1.6
438000.0,0.2
438500.0,0.8
439000.0,0.4
439500.0,0.4
440000.0,0.8
440500.0,0.2
441000.0,0.6
441500.0,0.8
442000.0,1.0
442500.0,0.2
443000.0,0.4
443500.0,0.6
444000.0,0.8
444500.0,1.6
445000.0,0.2
445500.0,1.0
446000.0,0.8
446500.0,0.2
447000.0,1.0
447500.0,0.8
448000.0,0.8
448500.0,0.4
449000.0,0.8
449500.0,0.8
450000.0,0.8
450500.0,4.0
451000.0,5.0
451500.0,4.3999999999999995
452000.0,1.0
452500.0,0.4
453000.0,0.4
453500.0,0.4
454000.0,0.4
454500.0,0.4
455000.0,0.8
455500.0,0.4
456000.0,1.0
456500.0,1.4000000000000001
457000.0,0.6
457500.0,0.8
458000.0,1.0
458500.0,0.6
459000.0,0.6
459500.0,0.6
460000.0,0.4
460500.0,0.8
461000.0,0.6
461500.0,0.6
462000.0,0.6
462500.0,1.4000000000000001
463000.0,0.8
463500.0,0.0
464000.0,0.4
464500.0,1.0
465000.0,0.2
465500.0,0.6
466000.0,0.2
466500.0,0.8
467000.0,0.4
467500.0,0.8
468000.0,0.6
468500.0,0.0
469000.0,0.0
469500.0,0.0
470000.0,0.4
470500.0,0.2
471000.0,0.6
471500.0,1.4000000000000001
472000.0,0.4
472500.0,0.6
473000.0,1.4000000000000001
473500.0,1.2
474000.0,0.6
474500.0,0.6
